vote_count,budget,popularity,crew_count,cast_count,runtime,keywords_count,vote_average,genres_count,release_year,production_companies_count,spoken_languages_count,revenue
572,90000000,21.436682,99,9,95.0,9,6.3,3,2008.0,2,1,162839667
3493,92000000,65.402595,109,20,98.0,7,5.2,2,2013.0,9,2,304654182
106,145000000,10.660441,145,20,137.0,5,5.8,3,2004.0,2,2,25819961
5152,92000000,77.817571,85,44,115.0,9,7.4,4,2004.0,2,2,631442092
136,98000000,7.029308,16,31,119.0,6,5.7,2,1995.0,4,2,10017322
2010,95000000,61.121717,48,91,118.0,6,6.0,3,2010.0,8,1,226497209
4412,90000000,104.121555,122,18,98.0,13,6.9,4,1997.0,3,2,589390539
3806,90000000,73.575118,172,24,92.0,14,7.3,3,1999.0,1,1,497366869
1165,100000000,37.698465,27,20,98.0,1,6.3,2,2010.0,5,1,167805466
1054,90000000,35.814765,10,16,90.0,1,6.4,4,2001.0,1,3,347325802
488,100000000,15.835672,111,15,130.0,6,6.3,4,2000.0,3,1,155464351
1747,100000000,46.781182,21,41,90.0,3,6.5,3,2009.0,2,1,242988466
2271,90000000,69.457898,8,27,94.0,8,6.5,4,2009.0,2,1,886686817
3144,90000000,43.348022,21,13,114.0,12,7.0,4,2013.0,8,1,188133322
1232,92000000,40.20395,38,16,98.0,4,5.6,5,2000.0,1,5,264105545
4339,90000000,63.429157,71,71,151.0,11,7.9,3,2006.0,5,2,289847354
2008,90000000,67.427755,27,21,88.0,8,7.6,3,1998.0,2,2,304320254
1667,92000000,43.192048,36,74,107.0,11,6.5,2,2008.0,4,2,188072649
2434,90000000,47.651083,149,59,158.0,17,7.2,4,2011.0,6,1,232617430
2066,90000000,51.881077,49,17,128.0,25,6.9,2,1995.0,2,3,366101666
5766,90000000,57.834787,25,55,128.0,11,7.0,4,2009.0,5,2,524028679
621,100000000,29.608322,8,19,125.0,2,5.3,1,2016.0,4,1,94061311
1224,120000000,51.548589,68,15,95.0,5,6.7,4,2001.0,2,3,186053725
428,0,27.867368,12,27,92.0,5,5.8,4,2015.0,5,1,233755553
1173,75000000,38.832842,27,35,121.0,19,6.7,4,2008.0,4,2,200276000
1048,90000000,40.597344,37,183,113.0,12,5.5,2,2008.0,4,2,201596308
2513,88000000,140.849495,40,72,105.0,5,5.6,3,2015.0,2,1,243637091
1974,100000000,34.035114,146,23,146.0,18,6.8,3,2001.0,4,1,235926552
466,90000000,16.302378,12,25,99.0,7,5.2,5,2003.0,3,1,182290266
1308,90000000,55.249434,172,108,150.0,19,7.2,3,1997.0,2,1,171120329
634,95000000,28.200874,13,10,112.0,5,5.6,3,2000.0,2,1,190213455
392,80000000,18.69984,107,21,128.0,12,6.2,2,2005.0,6,3,162944923
1648,90000000,40.262261,29,22,106.0,10,5.9,3,2013.0,6,1,174578751
1418,95000000,56.811056,12,13,117.0,12,5.5,4,2003.0,7,2,156505388
3235,90000000,51.535701,92,141,129.0,11,6.7,6,2016.0,4,2,334901337
302,68000000,20.913852,18,28,116.0,5,5.9,5,1997.0,3,2,118063304
579,92000000,27.166757,32,14,126.0,4,6.8,3,2001.0,6,5,143049560
369,90000000,16.058284,35,17,114.0,10,5.7,1,2000.0,4,1,60874615
2166,90000000,46.200042,16,13,96.0,10,6.5,4,2011.0,2,2,484635760
963,100000000,24.939295,10,17,131.0,5,6.9,2,1999.0,5,1,93700000
290,90000000,15.350451,17,17,107.0,4,5.9,3,1997.0,1,1,140807547
264,100000000,15.625949,15,29,138.0,6,6.1,3,2002.0,6,1,35168966
650,20000000,31.802807,77,17,129.0,5,6.6,3,1982.0,2,1,79114085
616,88000000,24.100863,45,68,144.0,15,7.3,3,2005.0,5,1,108539911
50,90000000,3.593349,3,12,110.0,0,5.4,3,2010.0,4,2,16178959
216,87000000,14.824166,60,12,141.0,4,6.7,2,2003.0,5,1,148336445
950,92000000,32.079995,90,16,113.0,15,6.1,3,1996.0,4,1,494471524
3218,90000000,57.739713,13,14,143.0,8,7.5,2,2000.0,4,2,429632142
1410,100000000,37.272385,69,20,108.0,13,5.9,2,2006.0,2,1,384335608
2825,75000000,53.213931,160,46,108.0,21,7.2,3,2004.0,5,4,288500217
840,85000000,36.38795,100,38,124.0,18,6.2,2,1997.0,3,2,315156409
3783,85000000,60.929352,121,23,116.0,12,7.2,2,2001.0,6,2,450717150
924,75000000,36.605246,31,15,110.0,5,5.6,3,2011.0,5,1,132274484
2566,85000000,56.257411,13,24,91.0,15,6.8,4,2012.0,2,1,358375603
1449,85000000,29.21998,24,15,107.0,10,6.6,4,2007.0,4,1,340487652
1345,85000000,34.773106,20,17,115.0,6,6.3,2,2012.0,4,3,208076205
313,85000000,9.895061,13,5,100.0,9,5.1,2,2000.0,2,1,183611771
932,75000000,36.743324,19,55,104.0,17,5.8,2,2011.0,4,1,152930623
1225,85000000,44.967453,10,21,136.0,12,6.7,2,2006.0,4,1,194168700
1240,90000000,41.207568,18,44,132.0,23,6.7,3,1998.0,4,1,250649836
360,85000000,16.479851,13,25,121.0,3,6.2,2,2009.0,5,2,219103655
1999,85000000,42.069993,45,25,122.0,7,6.5,2,2007.0,4,3,311312624
656,85000000,26.61951,14,17,83.0,10,6.1,3,2006.0,1,1,197309027
4663,85000000,80.316463,95,21,139.0,7,6.9,3,2014.0,2,1,288747895
999,68000000,41.273567,77,16,131.0,4,7.2,1,2001.0,8,3,96976270
514,85000000,24.107835,34,21,104.0,7,6.4,4,2003.0,6,2,80916492
712,85000000,32.044191,97,22,130.0,9,6.1,5,1993.0,2,1,137298489
652,85000000,16.595874,15,21,145.0,6,7.3,3,2005.0,4,2,162242962
1705,85000000,8.282876,57,56,104.0,9,6.1,4,2006.0,1,2,158468292
1147,90000000,36.069611,83,11,178.0,9,6.9,3,1998.0,2,1,142940100
427,85000000,18.827753,151,21,108.0,8,5.5,3,2002.0,4,2,78382433
85,0,5.159407,15,24,123.0,17,7.3,2,1979.0,2,1,37823676
1114,85000000,48.126297,33,33,106.0,20,5.5,6,2012.0,6,1,183018522
2126,60000000,38.885195,7,30,112.0,9,7.2,3,2010.0,2,1,47664559
516,60000000,29.211255,222,54,136.0,3,5.4,4,2003.0,6,1,74208267
332,84000000,17.783361,14,19,106.0,6,4.7,4,2000.0,2,1,123307945
820,84000000,31.435539,118,11,88.0,4,5.4,3,2002.0,3,1,275650703
1940,50000000,57.673932,82,15,95.0,29,6.6,2,2012.0,5,1,41037742
2104,82500000,41.176631,15,24,107.0,16,6.0,4,2006.0,4,3,237681299
226,8000000,13.661289,15,21,120.0,11,6.7,3,1982.0,3,2,21028755
119,85000000,11.77398,10,18,82.0,4,4.9,2,2010.0,1,2,112483764
1799,85000000,21.218,89,21,88.0,10,5.9,3,2008.0,3,1,222231186
1527,85000000,58.57976,14,11,120.0,16,6.5,3,2008.0,6,1,160388063
2023,65000000,51.970905,43,26,157.0,16,7.3,4,2007.0,3,1,84785914
595,82000000,18.447479,56,12,123.0,8,5.7,1,2000.0,1,1,96085477
3012,80000000,109.684788,124,11,101.0,12,6.4,2,2003.0,4,1,484572835
2926,80000000,77.580661,111,22,103.0,13,6.0,3,2010.0,1,2,274470394
2631,80000000,75.290998,91,30,110.0,20,6.7,3,1996.0,2,3,457696359
9455,75000000,68.550698,61,48,142.0,16,6.9,3,2012.0,2,1,691210692
3739,80000000,58.040149,4,24,102.0,5,6.2,1,2011.0,4,2,254455986
1673,80000000,59.113174,16,11,126.0,19,6.6,2,1992.0,2,1,280000000
1074,80000000,36.32705,13,17,83.0,14,6.3,3,2006.0,2,1,343397247
1314,80000000,55.659988,33,11,85.0,10,7.1,2,2002.0,2,1,145771527
288,85000000,14.132583,26,45,97.0,17,5.8,3,2006.0,2,1,144000000
855,75000000,34.070054,113,26,120.0,11,5.9,3,1998.0,4,1,140464664
785,82000000,26.065735,19,32,113.0,6,6.2,2,2005.0,5,1,190320568
484,75000000,23.473004,13,11,87.0,4,5.4,5,2011.0,1,1,342695435
1155,80000000,45.589568,17,55,100.0,0,5.8,1,2013.0,3,1,246984278
1051,80000000,23.496054,14,15,110.0,8,6.0,3,2008.0,8,2,230685453
410,80000000,16.939441,7,11,128.0,3,6.3,3,2003.0,3,2,266728738
6336,80000000,81.914696,29,26,138.0,8,7.8,3,2010.0,4,2,294804195
331,80000000,19.500893,20,25,88.0,4,5.3,3,2008.0,5,1,163733697
1333,75000000,29.558157,58,20,91.0,4,6.0,4,2005.0,2,2,260696994
1583,80000000,46.075037,54,22,138.0,23,6.8,4,1997.0,6,2,245676146
901,80000000,23.531721,4,71,99.0,8,5.9,4,2008.0,3,1,212874442
1077,80000000,49.078546,117,32,117.0,11,7.3,3,2002.0,3,1,181001478
1543,80000000,37.02665,49,21,117.0,8,6.3,2,2011.0,2,1,214918407
1270,75000000,45.154631,37,44,115.0,21,6.5,3,1997.0,5,1,224012234
1018,80000000,46.887983,111,20,118.0,9,6.3,3,2008.0,4,1,178066569
533,79000000,24.598479,89,23,154.0,5,6.7,1,2003.0,5,1,173013509
2164,80000000,32.363538,85,45,118.0,5,6.6,3,2010.0,2,1,157107755
695,80000000,11.50396,12,16,93.0,7,5.3,3,1997.0,2,1,177977226
369,80000000,19.375768,108,21,113.0,22,5.2,4,1999.0,2,1,91188905
1288,80000000,36.125715,116,28,88.0,14,6.5,5,1996.0,3,1,250200000
1043,80000000,41.890722,72,18,104.0,22,5.2,3,2008.0,5,2,233093859
431,75000000,22.179658,17,17,135.0,24,6.5,4,1997.0,3,1,136982834
3946,68000000,139.575085,92,20,135.0,6,7.4,3,2014.0,6,1,211817906
332,70000000,18.264635,33,62,98.0,2,5.6,4,1998.0,4,3,164000000
220,80000000,11.187696,8,14,80.0,5,5.2,4,2010.0,5,1,201584141
831,80000000,41.670544,25,15,83.0,10,7.4,5,2002.0,2,1,122563539
498,80000000,27.46264,6,22,102.0,8,5.3,3,2011.0,7,1,169852759
388,80000000,17.455024,105,20,130.0,3,5.0,3,1998.0,4,1,136159423
393,80000000,21.394281,97,29,129.0,8,6.2,3,2004.0,3,1,96105964
1497,80000000,61.692197,9,22,89.0,17,6.7,3,2015.0,2,2,473226958
292,80000000,14.530946,46,12,74.0,2,7.0,3,1999.0,1,1,90874570
631,80000000,25.978555,19,27,96.0,2,5.8,3,2002.0,2,1,123729176
932,102000000,36.788745,10,53,99.0,9,6.1,3,2001.0,5,2,147080413
893,75000000,31.054334,19,17,129.0,9,5.9,2,2005.0,2,3,142400065
577,85000000,21.891078,16,18,113.0,8,6.8,3,1998.0,1,1,71485043
818,88000000,40.138009,110,20,118.0,3,5.6,5,2005.0,8,4,105316267
1509,70000000,44.090535,21,22,106.0,11,6.1,3,1996.0,1,2,101371017
349,0,20.632673,7,6,117.0,10,6.7,3,1997.0,1,3,43312294
1195,80000000,36.664991,25,44,89.0,2,5.9,3,2009.0,4,2,122444772
189,80000000,18.26121,36,6,145.0,5,6.9,2,2000.0,2,2,34566746
378,80000000,16.681269,93,18,115.0,20,5.8,3,1996.0,2,1,159212469
133,80000000,10.088006,12,12,87.0,2,5.2,3,2013.0,7,1,126546518
255,44000000,7.89147,12,16,118.0,10,3.0,3,2000.0,5,2,21400000
297,80000000,16.715631,63,58,90.0,6,5.6,3,2003.0,6,1,68514844
165,80000000,9.357734,4,14,112.0,13,5.1,3,2009.0,2,3,53825515
318,80000000,11.22268,114,16,116.0,8,5.4,3,2003.0,5,2,19480739
299,80000000,14.564667,13,25,177.0,5,6.1,2,1997.0,2,2,17626234
305,90000000,11.356079,13,21,92.0,10,5.2,5,1998.0,1,1,69131860
1316,90000000,52.612025,92,22,106.0,4,5.7,3,2015.0,7,1,146936910
267,80000000,13.800656,93,9,106.0,5,5.4,3,2000.0,5,1,33463969
639,86000000,27.097932,27,27,94.0,6,6.0,4,2006.0,4,1,107944236
111,0,10.706613,28,8,84.0,5,7.3,2,2009.0,16,1,19406406
111,80000000,7.342892,31,20,110.0,4,4.8,4,2005.0,16,2,5989640
1267,130000000,50.561849,43,36,105.0,15,5.2,5,2014.0,5,1,117831631
3009,60000000,59.248437,60,38,135.0,14,7.7,2,2001.0,3,1,313542341
5376,45000000,90.457886,33,28,89.0,9,8.0,3,1994.0,2,1,788241776
1030,79000000,40.723459,86,10,94.0,5,5.8,3,2012.0,3,1,355692760
915,78000000,41.247402,29,15,95.0,3,6.4,3,2013.0,2,1,248384621
1115,78000000,10.083905,9,14,124.0,3,6.7,3,2002.0,2,1,209196298
318,100000000,16.759252,123,16,136.0,3,6.5,2,2004.0,3,1,108103450
604,79000000,22.132418,12,21,91.0,1,4.1,1,2011.0,3,1,149673788
2028,76000000,10.520961,105,40,107.0,6,6.2,3,2003.0,4,2,236350661
756,64000000,35.384423,7,20,92.0,17,7.6,3,2015.0,6,1,97571250
359,80000000,15.673154,21,17,99.0,11,5.7,2,2007.0,4,2,15071514
87,76000000,8.981427,9,20,88.0,7,3.9,5,2000.0,4,1,35134820
3462,75000000,31.482872,53,31,87.0,11,5.9,2,2016.0,4,1,875958308
1155,78000000,47.436675,150,33,110.0,9,5.7,4,2003.0,5,3,179265204
4637,76000000,136.886704,31,39,98.0,8,7.0,3,2013.0,2,1,970761885
3260,75000000,60.442593,63,69,145.0,11,6.7,3,1996.0,2,1,816969268
2487,73000000,2.502487,97,23,129.0,9,6.2,3,1997.0,2,1,229074524
3237,75000000,48.110909,55,21,86.0,5,6.6,2,2005.0,3,5,532680671
2071,76000000,35.387874,102,73,109.0,13,7.4,4,2006.0,3,1,69959751
4097,75000000,4.66891,23,19,104.0,5,6.8,3,2000.0,6,1,296339527
2528,75000000,73.82289,27,18,110.0,5,6.4,3,2008.0,9,1,258270008
1456,75000000,51.469576,30,25,136.0,6,6.9,3,1996.0,2,1,335062621
2951,80000000,85.115058,10,42,91.0,11,6.5,4,2006.0,2,1,660940780
2105,75000000,61.437586,108,55,99.0,5,6.6,2,2004.0,4,1,196482882
709,50000000,31.160542,23,152,117.0,18,6.5,4,2007.0,4,1,90450008
183,80000000,15.761384,13,26,114.0,13,4.7,3,2004.0,2,1,78000586
5487,75000000,71.124686,34,18,115.0,15,7.3,2,2013.0,4,2,117698894
1705,80000000,38.864027,3,20,102.0,5,6.0,1,2010.0,3,1,271430189
1910,60000000,57.753914,68,23,128.0,18,7.0,2,2004.0,3,5,219417255
202,35000000,13.25753,6,16,100.0,8,5.7,2,2009.0,2,1,73034460
283,75000000,13.318744,21,18,124.0,6,5.9,3,2000.0,2,2,215663859
338,75000000,18.70031,10,17,102.0,13,6.5,3,2007.0,3,5,119000410
1557,75000000,47.094369,76,16,90.0,8,5.8,4,2004.0,3,1,367275019
284,70000000,14.486311,86,23,134.0,22,6.6,1,2006.0,3,1,154937680
292,53000000,18.61472,18,59,118.0,8,5.4,2,2005.0,4,2,95226116
696,70000000,29.035222,22,19,164.0,19,6.9,4,2005.0,7,8,130358911
573,70000000,27.055085,138,31,121.0,3,6.4,3,2003.0,4,1,85632458
772,75000000,23.004607,17,34,100.0,1,5.7,4,2010.0,3,1,98159963
2265,75000000,48.744209,105,27,116.0,7,7.1,3,2015.0,4,4,108145109
369,80000000,14.209329,109,14,130.0,25,5.8,1,2004.0,2,2,55041367
874,75000000,36.368839,93,17,91.0,7,6.3,4,2006.0,5,1,140175006
302,75000000,24.353302,104,10,123.0,1,6.2,4,2001.0,7,1,67631903
311,55000000,19.143321,16,16,134.0,5,5.9,4,1995.0,2,2,127600435
880,75000000,37.917002,29,26,110.0,5,5.7,3,2011.0,2,2,226904017
512,52000000,23.663713,24,14,113.0,6,6.2,4,2005.0,7,1,77944725
313,75000000,14.44381,42,8,94.0,7,6.3,5,2000.0,3,2,36754634
166,75000000,10.605084,16,35,116.0,2,5.0,4,2003.0,2,1,51142659
221,75000000,11.873856,49,19,99.0,4,6.1,3,1998.0,4,1,14567883
282,0,12.708963,12,13,84.0,9,5.8,5,2009.0,4,1,5802422
78,75000000,8.098369,31,100,93.0,4,4.3,5,2001.0,3,1,5409517
276,45000000,20.374308,120,16,113.0,7,5.7,4,2004.0,4,1,21009180
1946,75000000,42.006908,56,40,106.0,8,6.9,3,2000.0,4,1,248118121
4571,74000000,875.581305,12,17,91.0,6,6.4,4,2015.0,2,1,1156730962
1623,82000000,39.127082,46,35,110.0,11,5.9,3,2011.0,4,2,89792502
327,73000000,20.790703,78,23,98.0,8,5.8,2,1998.0,4,2,103891409
476,75000000,18.65988,71,12,134.0,9,5.8,1,1998.0,4,1,13100000
1022,73000000,45.720894,6,32,97.0,7,5.9,2,2016.0,5,1,349779543
444,70000000,21.789615,25,17,112.0,19,5.4,3,2008.0,2,1,111231041
390,75000000,20.199057,17,78,146.0,4,5.7,2,2009.0,6,1,61458982
513,70000000,26.123705,22,19,110.0,14,6.5,3,2007.0,5,2,86658558
491,72500000,12.599836,14,24,116.0,15,6.2,1,2006.0,2,1,162966177
410,70000000,13.543053,74,48,87.0,5,4.9,4,2001.0,3,1,176104344
3336,72000000,60.722162,67,55,177.0,8,7.7,4,1995.0,3,4,210000000
765,72000000,32.227223,10,20,125.0,6,6.6,2,2005.0,4,4,96889998
2264,75000000,46.875375,66,21,87.0,20,6.9,3,2007.0,2,1,527068851
188,72000000,11.215702,28,17,152.0,6,6.6,2,2001.0,4,1,37317558
179,94000000,8.468586,9,17,116.0,5,4.5,1,2001.0,4,3,54744738
180,74500000,8.884318,11,15,109.0,9,6.9,3,2004.0,5,3,62172050
1071,60000000,27.491891,121,16,108.0,10,6.2,3,2004.0,3,1,256697520
686,71000000,21.462935,11,12,85.0,2,5.4,3,1998.0,3,1,294456605
1599,72000000,28.848187,88,15,106.0,16,6.4,4,2002.0,3,2,408247917
2988,150000000,47.320801,72,25,93.0,10,6.7,5,2004.0,3,1,919838758
3877,120000000,82.643036,40,48,117.0,16,6.6,4,2006.0,2,4,461983149
455,70000000,20.230535,32,18,116.0,6,5.7,2,1999.0,4,1,309457509
1424,70000000,46.217769,139,20,124.0,10,5.8,3,2002.0,3,5,277448382
719,74000000,36.952268,98,61,93.0,8,5.8,4,2015.0,6,1,311594032
470,80000000,16.411345,16,38,117.0,8,6.4,2,1996.0,2,1,309492681
6430,70000000,72.595961,42,71,153.0,22,7.9,4,2009.0,5,4,319131050
1532,70000000,33.648404,22,30,144.0,8,6.6,4,1991.0,2,1,300854823
1896,70000000,57.69847,73,44,124.0,23,6.6,2,1990.0,3,2,240031094
770,80000000,34.052253,100,16,117.0,5,5.8,3,2003.0,5,3,116643346
1078,68000000,27.299301,15,14,136.0,3,6.5,5,2001.0,3,1,203388341
409,75000000,20.219385,39,15,110.0,8,5.3,4,2006.0,3,1,42285169
1217,70000000,42.957216,137,25,101.0,8,5.5,3,2004.0,11,2,171183863
666,75000000,29.412262,16,17,88.0,6,5.4,5,2009.0,3,2,443140005
521,75000000,19.708731,132,54,138.0,13,6.7,3,2002.0,3,3,114660784
2981,70000000,59.428223,26,22,120.0,3,6.2,2,2013.0,2,2,161025640
391,70000000,19.711951,20,11,103.0,4,6.3,4,1998.0,1,1,118000000
1448,70000000,49.199234,95,62,116.0,20,5.5,2,2011.0,3,1,202466756
1994,70000000,46.199482,137,43,125.0,15,7.6,3,2003.0,4,1,122919055
992,66000000,29.505574,48,32,146.0,9,7.0,2,2011.0,4,1,177584879
1523,70000000,43.873266,21,22,118.0,4,5.8,4,2014.0,5,4,154984035
808,70000000,24.961625,107,20,139.0,13,7.1,4,1989.0,3,1,90000098
493,70000000,23.25645,5,20,133.0,1,5.8,2,2010.0,4,1,134748021
2389,70000000,64.457947,112,23,92.0,9,6.2,5,2014.0,5,1,215529201
352,70000000,20.089933,87,14,116.0,4,6.0,4,1998.0,3,3,116672912
1184,70000000,48.032734,70,44,127.0,13,7.1,4,2007.0,5,1,135560026
630,70000000,16.92991,14,10,136.0,13,7.0,3,1997.0,4,1,131457682
304,70000000,14.780634,36,110,111.0,11,5.2,2,2011.0,4,1,67112664
228,70000000,14.086292,24,17,116.0,22,5.4,4,2002.0,3,1,65977295
609,60000000,29.261348,76,15,105.0,6,5.0,3,2005.0,7,2,55987321
269,70000000,13.267631,10,9,97.0,7,5.2,4,2002.0,1,3,33561137
1862,70000000,58.401204,41,31,88.0,9,6.1,3,2012.0,5,2,160112671
385,75000000,23.515938,15,224,123.0,5,6.0,4,2012.0,4,2,59418613
241,70000000,14.244518,20,20,125.0,11,5.9,2,2002.0,4,2,32287044
695,66000000,29.501489,26,18,116.0,1,6.1,3,2011.0,9,1,57777106
97,70000000,8.37378,15,5,91.0,4,4.3,3,2002.0,6,2,19924033
179,70000000,10.930537,82,10,97.0,6,5.5,1,1998.0,9,1,19870567
228,75000000,10.54544,65,8,95.0,4,5.9,5,2001.0,3,1,13596911
43,70000000,6.682006,29,12,88.0,0,5.9,3,2013.0,2,1,18662027
826,70000000,46.832372,54,19,133.0,29,5.1,3,2015.0,3,4,17752940
439,70000000,24.664776,105,11,107.0,6,5.7,5,2004.0,6,3,57958696
180,70000000,13.483387,14,37,114.0,6,4.6,3,2006.0,4,2,38629478
1659,50000000,44.478043,100,36,115.0,9,6.7,2,2013.0,7,4,122915111
533,70000000,25.020428,54,19,99.0,6,4.4,2,2014.0,1,1,61279452
437,68000000,22.392544,108,21,124.0,6,5.9,3,2002.0,5,5,193000000
2301,68000000,107.069763,39,42,124.0,6,5.8,4,2010.0,5,1,698491347
423,68000000,22.572323,13,24,124.0,11,6.7,3,2001.0,3,2,71069884
6478,69000000,113.858273,25,33,95.0,20,7.1,2,2010.0,2,1,543513985
222,60000000,10.004564,44,15,103.0,5,5.4,3,1995.0,1,1,35431113
2463,68000000,68.734513,76,105,115.0,8,6.2,1,2015.0,5,1,217022588
395,70000000,18.888806,51,73,127.0,24,6.9,3,2009.0,7,1,39041505
250,68000000,12.948627,13,26,121.0,24,5.7,5,1999.0,3,1,29762011
611,36000000,27.11589,43,13,105.0,5,5.4,1,2011.0,2,1,83160734
481,90000000,26.153669,42,56,157.0,11,7.3,2,1999.0,5,4,60289912
588,80000000,28.223664,92,22,114.0,8,6.3,4,2016.0,4,1,52099090
895,70000000,37.507136,85,19,128.0,8,6.5,3,2008.0,3,2,113280098
531,69000000,11.023691,6,20,114.0,6,5.5,1,2010.0,6,1,86387857
1269,69000000,38.634767,24,36,94.0,7,5.5,3,2012.0,5,1,112265139
602,66000000,25.877794,105,21,112.0,18,6.0,3,1999.0,2,1,212404396
488,66000000,18.59991,17,46,121.0,13,6.6,3,1998.0,2,1,189198313
207,67000000,12.282911,10,16,102.0,6,5.0,4,2007.0,4,1,25303038
5048,70000000,76.041867,95,38,169.0,19,7.9,3,1998.0,5,4,481840909
1520,66000000,54.81489,69,46,130.0,7,6.1,4,2014.0,6,1,203277636
992,70000000,31.39165,95,110,127.0,5,6.1,2,2000.0,4,2,374111707
3857,59000000,99.561972,58,18,81.0,16,7.1,4,2002.0,3,1,383257136
567,68000000,26.792794,88,16,136.0,1,5.3,4,2003.0,5,1,75715436
1429,65000000,36.307296,21,71,149.0,16,6.7,2,2012.0,7,1,275293450
8907,63000000,104.309993,71,36,136.0,16,7.9,2,1999.0,4,1,463517383
1599,52000000,68.140214,110,27,140.0,21,7.3,1,1995.0,2,1,355237933
297,65000000,14.646884,37,13,104.0,11,5.5,3,2002.0,3,1,172855065
1884,61000000,48.356214,46,208,157.0,15,7.1,3,2012.0,4,1,441809770
838,65000000,28.540267,32,16,119.0,3,6.3,2,1998.0,1,1,250821495
1062,65000000,22.977983,23,16,98.0,9,6.5,1,2008.0,5,2,128107642
1183,95000000,31.086791,16,24,136.0,6,6.3,2,1998.0,2,1,250288523
1685,65000000,43.865294,57,18,95.0,8,6.2,2,2010.0,3,2,211780824
1400,65000000,43.055253,92,79,137.0,8,7.3,2,2014.0,3,3,163442937
403,65000000,15.772081,28,16,130.0,4,6.3,3,2000.0,6,1,128884132
588,70000000,26.19909,29,15,112.0,10,6.1,3,1993.0,6,1,255000211
453,50000000,22.769108,17,15,108.0,22,5.7,4,1996.0,3,1,150270147
238,65000000,18.281798,21,57,104.0,7,6.0,3,2000.0,1,1,69700000
447,63000000,24.697533,31,22,128.0,13,5.9,3,2006.0,4,1,162945894
1743,65000000,31.349143,11,15,83.0,1,5.9,1,2012.0,1,2,179379533
1234,65000000,27.870312,18,17,159.0,10,7.1,2,1999.0,4,1,162091208
466,65000000,33.439187,60,40,119.0,3,6.0,3,2014.0,5,1,133821816
2542,50100000,59.634029,48,37,105.0,6,6.7,4,2015.0,3,1,153962963
1389,65000000,38.994297,40,42,103.0,9,5.9,3,2012.0,3,1,156974557
1252,65000000,49.660055,155,20,123.0,15,5.7,6,2004.0,6,2,128905366
215,4200000,11.743085,10,18,114.0,6,6.4,2,1984.0,2,3,38376497
1600,65000000,6.227675,19,26,95.0,13,5.6,3,2012.0,1,1,240159255
1175,45000000,42.57877,57,13,105.0,10,6.0,3,2008.0,6,1,73762516
314,65000000,15.858629,10,15,120.0,14,6.5,4,1996.0,3,1,89456761
779,65000000,15.194239,24,11,101.0,6,6.1,4,2005.0,4,1,64321501
9413,63000000,146.757391,107,77,139.0,7,8.3,1,1999.0,6,1,100853753
186,65000000,8.629665,13,8,124.0,5,6.7,1,2006.0,4,1,43545364
269,65000000,16.803457,12,8,100.0,4,5.4,3,1991.0,2,2,17218080
687,65000000,31.324734,87,22,92.0,14,5.0,2,2014.0,4,1,71154592
274,50000000,20.415572,16,34,130.0,11,6.7,3,2005.0,3,1,42093706
575,43000000,28.613892,111,20,97.0,4,4.8,2,2005.0,8,2,56681566
1286,65000000,85.428395,68,50,102.0,10,6.3,2,2014.0,7,1,39407616
63,64000000,4.137237,10,24,133.0,7,5.3,2,1999.0,1,1,74608570
1772,55000000,60.246978,113,36,121.0,11,6.7,2,2015.0,6,1,203427584
1165,50000000,42.551902,29,24,147.0,19,7.1,3,2006.0,7,1,132180323
979,63000000,40.137264,144,114,94.0,23,5.9,3,2002.0,5,4,296655431
409,65000000,24.857079,9,15,94.0,1,6.1,4,2009.0,4,1,44091067
4856,63000000,40.413191,105,27,127.0,12,7.6,2,1993.0,2,2,920100000
202,63000000,13.859307,18,24,191.0,8,6.5,3,1994.0,4,1,25052000
386,62000000,18.832471,13,18,141.0,26,6.4,3,1994.0,2,1,215887717
145,65000000,9.568884,10,37,127.0,0,5.9,3,2015.0,9,2,121545703
261,64000000,12.421504,36,6,98.0,5,5.3,2,2006.0,2,1,101595121
340,62000000,18.096884,19,11,116.0,4,6.1,4,2000.0,3,4,127666415
195,62000000,11.056763,6,18,106.0,5,6.5,3,1995.0,2,1,107879496
242,62000000,13.218008,17,19,87.0,13,4.3,2,2008.0,3,1,41819064
178,62000000,11.262655,15,13,125.0,6,5.8,5,2001.0,3,1,18720175
4274,44000000,68.717016,77,18,167.0,8,7.6,4,2015.0,3,2,155760117
331,63000000,16.791058,21,11,95.0,6,5.5,3,2011.0,2,3,183953723
4997,65000000,65.197968,87,87,117.0,8,7.0,3,2006.0,7,1,422610419
1373,80000000,32.829538,99,19,115.0,12,6.1,2,2004.0,4,1,516642939
1343,60000000,30.951203,75,36,115.0,7,6.9,2,2008.0,2,1,244082376
4048,60000000,103.698022,48,33,189.0,14,8.2,3,1999.0,3,2,284600000
648,0,31.719463,12,17,100.0,9,5.6,3,2007.0,2,1,253625427
944,150000000,47.973995,65,24,81.0,10,5.6,3,2005.0,2,1,314432665
5862,61000000,143.041543,82,72,145.0,10,7.9,3,2014.0,6,1,369330363
3583,60000000,86.476817,147,51,119.0,23,7.3,4,2002.0,5,5,214034224
1174,58000000,59.824565,46,20,130.0,15,6.6,3,1995.0,2,3,352194034
205,60000000,18.345613,23,16,116.0,18,6.1,4,1999.0,4,1,149705852
4537,60000000,56.488027,29,25,103.0,6,7.8,2,1998.0,2,1,264118201
